tiempo,Xdps,Ydps,Zdps,X,Y,Z
1.206157922744751,-3.01,-7.07,0.28,-3.57063187361,-8.21473921776,0.506331648827
1.2115919589996338,-3.01,-6.65,0.7,-3.58698832273,-8.25087555885,0.510135474205
1.2168691158294678,-3.01,-6.3,0.63,-3.60287256479,-8.28412164688,0.513460083008
1.2221119403839111,-3.01,-6.37,0.35,-3.6186534667,-8.31751843929,0.515295071602
1.2287731170654297,-2.94,-6.86,0.42,-3.63823732615,-8.36321411133,0.518092765808
1.2357029914855957,-2.87,-6.65,0.63,-3.65812606573,-8.40929777622,0.522458586693
1.241014003753662,-3.01,-6.86,0.42,-3.67411221266,-8.44573132038,0.524689211845
1.2462949752807617,-3.08,-6.79,0.42,-3.69037760496,-8.48158911705,0.526907219887
1.25160813331604,-3.22,-6.23,0.42,-3.70748597383,-8.51469009161,0.529138746262
1.2570090293884277,-2.8,-6.58,0.14,-3.72260848284,-8.55022798777,0.529894871712
1.2622921466827393,-2.87,-7.21,0.28,-3.73777102947,-8.58831926346,0.531374144554
1.2677199840545654,-3.01,-6.86,0.35,-3.75410881996,-8.62555422783,0.533273887634
1.2730250358581543,-2.8,-7.35,0.42,-3.76896296501,-8.66454635859,0.535502009392
1.2783031463623047,-2.94,-6.58,0.14,-3.78448060989,-8.6992763257,0.536240944862
1.2836151123046875,-2.87,-7.14,17.78,-3.79972595215,-8.73720376253,0.630687699318
1.2889130115509033,-2.94,-7.14,-17.57,-3.81530177593,-8.77503076315,0.537603609562
1.2942259311676025,-3.01,-6.72,0.84,-3.83129366398,-8.81073358297,0.54206646204
1.2994990348815918,-2.94,-7.42,0.28,-3.8467965889,-8.84986001253,0.54354293108
1.3048629760742188,-2.66,-7.49,0.28,-3.86106467247,-8.89003593206,0.545044834614
1.3101511001586914,-3.01,-7.07,0.21,-3.87698192596,-8.92742296934,0.546155340672
1.315580129623413,-3.08,-6.65,0.42,-3.89370333672,-8.96352601528,0.548435533047
1.3208811283111572,-2.94,-6.79,0.28,-3.90928827286,-8.99951979637,0.549919812679
1.326167106628418,-3.08,-7.28,0.42,-3.92556908607,-9.03800171852,0.552139923573
1.331449031829834,-3.01,-6.72,0.49,-3.94146768093,-9.07349625587,0.554728066921
1.336733102798462,-2.87,-6.44,0.21,-3.95663296461,-9.10752567291,0.555837721825
1.3419981002807617,-2.66,-7.0,0.49,-3.97063785791,-9.14438065529,0.558417570591
1.3472700119018555,-3.08,-6.93,0.49,-3.98687534571,-9.18091500282,0.561000807285
1.352734088897705,-2.8,-7.7,0.42,-4.0021747613,-9.22298839569,0.563295719624
1.358036994934082,-2.73,-7.35,0.28,-4.01665169477,-9.26196475506,0.564780533314
1.3633170127868652,-2.94,-7.0,0.63,-4.03217494726,-9.29892488003,0.568106944561
1.3687191009521484,-2.87,-7.14,0.49,-4.0476789403,-9.33749578953,0.570753967762
1.3740019798278809,-2.94,-6.65,0.42,-4.06321060419,-9.37262693405,0.57297277689
1.379270076751709,-3.15,-6.65,0.42,-4.0798051095,-9.40765977859,0.575185377598
1.3845880031585693,-2.87,-7.07,0.42,-4.09506755829,-9.44525751829,0.577418906689
1.390002965927124,-2.94,-6.44,0.56,-4.11098754883,-9.48012987852,0.580451285839
1.3953359127044678,-2.94,-6.93,0.42,-4.12666641235,-9.51708719969,0.582691123486
1.400650978088379,-3.01,-6.79,0.35,-4.14266475916,-9.55317649364,0.58455139637
1.4059350490570068,-2.8,-7.21,0.56,-4.15746015787,-9.59127464533,0.587510476112
1.411180019378662,-2.87,-6.58,0.35,-4.17251322269,-9.62578655005,0.589346215725
1.4164910316467285,-2.94,-7.14,0.28,-4.18812759876,-9.66370717764,0.59083329916
1.4217770099639893,-2.87,-7.14,0.42,-4.20329835653,-9.70144906282,0.593053410053
1.4270551204681396,-2.87,-7.35,0.49,-4.21844653368,-9.74024317503,0.5956396842
1.4323389530181885,-2.66,-7.0,0.14,-4.23250152826,-9.77723000288,0.596379420757
1.4376189708709717,-2.87,-7.28,0.21,-4.2476551795,-9.81566853285,0.597488224506
1.443052053451538,-2.8,-7.21,0.28,-4.26286781073,-9.85484105825,0.599009487629
1.4483311176300049,-3.22,-6.58,0.84,-4.27986639738,-9.88957730055,0.603443901539
1.4537270069122314,-3.08,-6.86,0.7,-4.29648573637,-9.92659310102,0.607221024036
1.459007978439331,-3.01,-7.14,0.28,-4.31238146067,-9.96429923773,0.608699696064
1.4642820358276367,-3.08,-7.07,0.49,-4.32862555742,-10.0015868235,0.611283984184
1.4695520401000977,-2.8,-6.86,0.42,-4.34338156939,-10.0377390528,0.613497385979
1.4748239517211914,-2.87,-6.37,0.42,-4.35851195574,-10.0713211298,0.61571158886
1.4800901412963867,-2.94,-6.72,0.42,-4.37399455309,-10.1067099237,0.617923388481
1.4854309558868408,-3.15,-6.37,0.49,-4.39081811905,-10.1407309127,0.62054038763
1.4907259941101074,-2.94,-6.23,0.42,-4.40638553143,-10.1737190008,0.622764303684
1.4960341453552246,-2.8,-7.0,0.49,-4.42124835491,-10.2108760595,0.625365297794
1.5013079643249512,-2.87,-6.86,0.63,-4.43638421535,-10.2470544577,0.628687803745
1.506575107574463,-2.94,-7.28,0.35,-4.45186961651,-10.2853992605,0.630531303883
1.5118401050567627,-2.87,-6.72,0.21,-4.46698015928,-10.3207800436,0.631636953354
1.5171101093292236,-2.87,-7.0,0.21,-4.48210507154,-10.3576700735,0.632743654251
1.5224311351776123,-2.94,-6.72,0.42,-4.49774888754,-10.3934273672,0.634978485107
1.5277540683746338,-2.94,-6.37,0.28,-4.51339831114,-10.4273344517,0.636468906403
1.533052921295166,-2.94,-6.86,0.28,-4.52897693872,-10.4636845827,0.63795258522
1.5383539199829102,-2.94,-7.07,0.28,-4.54456187487,-10.5011626434,0.639436864853
1.543868064880371,-2.73,-6.79,0.42,-4.55961549044,-10.5386036873,0.64175280571
1.549626111984253,-2.8,-6.72,0.49,-4.57573802233,-10.5772977638,0.644574248791
1.5549039840698242,-2.94,-6.86,0.56,-4.59125496626,-10.6135039663,0.647529857159
1.5602030754089355,-3.15,-7.28,0.42,-4.60794710398,-10.6520813513,0.649755475521
1.5655009746551514,-3.01,-7.0,0.35,-4.62389378071,-10.689166646,0.651609740257
1.5707769393920898,-2.73,-7.35,0.35,-4.63829716444,-10.7279449868,0.653456327915
1.576188087463379,-2.8,-6.51,0.35,-4.65344837904,-10.7631715608,0.65535022974
1.5814690589904785,-2.94,-7.0,0.49,-4.66897443533,-10.8001383615,0.657937905788
1.5867481231689453,-2.8,-6.79,0.56,-4.68375581503,-10.8359832072,0.660894181728
1.5920591354370117,-3.15,-6.72,0.56,-4.70048550367,-10.8716732097,0.663868348598
1.5973401069641113,-3.01,-7.35,17.78,-4.71638122797,-10.9104883504,0.75776402235
1.6026160717010498,-3.01,-7.0,-17.64,-4.73226188183,-10.9474201035,0.664696004391
1.6079001426696777,-2.94,-6.72,0.49,-4.74779705048,-10.9829290605,0.667285199165
1.6131811141967773,-2.87,-7.07,0.28,-4.76295343876,-11.0202655292,0.668763871193
1.6184749603271484,-2.8,-7.35,0.28,-4.77777620792,-11.0591752982,0.670246148109
